interval_ts,network_region,demand,price
2026-05-17 14:10:00+00:00,NEM,20374.67,147.208
2026-05-17 14:15:00+00:00,NEM,20317.39,145.148
2026-05-17 14:20:00+00:00,NEM,20240.6,147.152
2026-05-17 14:25:00+00:00,NEM,20158.65,209.59
2026-05-17 14:30:00+00:00,NEM,20022.23,155.014
2026-05-17 14:35:00+00:00,NEM,20034.1,208.874
2026-05-17 14:40:00+00:00,NEM,19924.32,159.472
2026-05-17 14:45:00+00:00,NEM,19934.27,207.864
2026-05-17 14:50:00+00:00,NEM,19838.24,136.968
2026-05-17 14:55:00+00:00,NEM,19836.0,162.664
2026-05-17 15:00:00+00:00,NEM,19732.16,153.166
2026-05-17 15:05:00+00:00,NEM,19615.05,151.928
2026-05-17 15:10:00+00:00,NEM,19592.89,152.912
2026-05-17 15:15:00+00:00,NEM,19448.91,153.55
2026-05-17 15:20:00+00:00,NEM,19392.48,150.918
2026-05-17 15:25:00+00:00,NEM,19377.94,150.68
2026-05-17 15:30:00+00:00,NEM,19231.15,134.716
2026-05-17 15:35:00+00:00,NEM,19173.23,136.422
2026-05-17 15:40:00+00:00,NEM,19167.14,136.704
2026-05-17 15:45:00+00:00,NEM,19096.39,136.09
2026-05-17 15:50:00+00:00,NEM,19050.77,133.298
2026-05-17 15:55:00+00:00,NEM,18913.08,136.42
2026-05-17 16:00:00+00:00,NEM,18843.28,129.216
2026-05-17 16:05:00+00:00,NEM,18929.67,154.296
2026-05-17 16:10:00+00:00,NEM,18801.09,135.416
2026-05-17 16:15:00+00:00,NEM,18829.42,137.052
2026-05-17 16:20:00+00:00,NEM,18740.12,122.2
2026-05-17 16:25:00+00:00,NEM,18740.4,124.776
2026-05-17 16:30:00+00:00,NEM,18678.06,158.986
2026-05-17 16:35:00+00:00,NEM,18541.11,143.512
2026-05-17 16:40:00+00:00,NEM,18541.86,120.556
2026-05-17 16:45:00+00:00,NEM,18598.94,147.456
2026-05-17 16:50:00+00:00,NEM,18588.18,139.798
2026-05-17 16:55:00+00:00,NEM,18523.28,137.142
2026-05-17 17:00:00+00:00,NEM,18418.08,123.212
2026-05-17 17:05:00+00:00,NEM,18484.5,148.712
2026-05-17 17:10:00+00:00,NEM,18518.13,128.088
2026-05-17 17:15:00+00:00,NEM,18458.74,128.66
2026-05-17 17:20:00+00:00,NEM,18457.05,130.17
2026-05-17 17:25:00+00:00,NEM,18434.22,139.608
2026-05-17 17:30:00+00:00,NEM,18459.12,136.916
2026-05-17 17:35:00+00:00,NEM,18448.58,125.986
2026-05-17 17:40:00+00:00,NEM,18451.82,129.01
2026-05-17 17:45:00+00:00,NEM,18384.27,129.01
2026-05-17 17:50:00+00:00,NEM,18469.53,128.132
2026-05-17 17:55:00+00:00,NEM,18540.6,125.608
2026-05-17 18:00:00+00:00,NEM,18509.72,146.098
2026-05-17 18:05:00+00:00,NEM,18488.06,128.61
2026-05-17 18:10:00+00:00,NEM,18537.68,129.136
2026-05-17 18:15:00+00:00,NEM,18551.34,142.864
2026-05-17 18:20:00+00:00,NEM,18667.79,150.326
2026-05-17 18:25:00+00:00,NEM,18628.23,148.452
2026-05-17 18:30:00+00:00,NEM,18636.37,128.866
2026-05-17 18:35:00+00:00,NEM,18720.26,129.826
2026-05-17 18:40:00+00:00,NEM,18830.01,130.416
2026-05-17 18:45:00+00:00,NEM,18872.96,129.84
2026-05-17 18:50:00+00:00,NEM,18853.33,148.514
2026-05-17 18:55:00+00:00,NEM,19015.53,151.42
2026-05-17 19:00:00+00:00,NEM,18990.37,131.432
2026-05-17 19:05:00+00:00,NEM,19042.05,132.04
2026-05-17 19:10:00+00:00,NEM,19396.44,167.22
2026-05-17 19:15:00+00:00,NEM,19405.77,159.55
2026-05-17 19:20:00+00:00,NEM,19545.81,159.998
2026-05-17 19:25:00+00:00,NEM,19709.82,156.0
2026-05-17 19:30:00+00:00,NEM,19735.83,146.908
2026-05-17 19:35:00+00:00,NEM,19878.44,133.816
2026-05-17 19:40:00+00:00,NEM,20158.6,154.618
2026-05-17 19:45:00+00:00,NEM,20301.08,158.062
2026-05-17 19:50:00+00:00,NEM,20478.14,156.364
2026-05-17 19:55:00+00:00,NEM,20470.67,154.994
2026-05-17 20:00:00+00:00,NEM,20656.59,171.708
2026-05-17 20:05:00+00:00,NEM,20781.68,156.748
2026-05-17 20:10:00+00:00,NEM,21195.54,204.828
2026-05-17 20:15:00+00:00,NEM,21271.46,170.604
2026-05-17 20:20:00+00:00,NEM,21486.82,179.196
2026-05-17 20:25:00+00:00,NEM,21716.58,160.574
2026-05-17 20:30:00+00:00,NEM,21979.32,219.68
2026-05-17 20:35:00+00:00,NEM,22022.41,189.394
2026-05-17 20:40:00+00:00,NEM,22423.56,204.828
2026-05-17 20:45:00+00:00,NEM,22589.18,216.128
2026-05-17 20:50:00+00:00,NEM,22801.74,236.468
2026-05-17 20:55:00+00:00,NEM,22907.47,212.046
2026-05-17 21:00:00+00:00,NEM,23056.18,213.872
2026-05-17 21:05:00+00:00,NEM,23285.03,174.04
2026-05-17 21:10:00+00:00,NEM,23551.46,165.106
2026-05-17 21:15:00+00:00,NEM,23923.96,193.89
2026-05-17 21:20:00+00:00,NEM,23938.15,171.454
2026-05-17 21:25:00+00:00,NEM,24200.66,175.798
2026-05-17 21:30:00+00:00,NEM,24274.53,183.786
2026-05-17 21:35:00+00:00,NEM,24330.07,204.488
2026-05-17 21:40:00+00:00,NEM,24331.54,215.986
2026-05-17 21:45:00+00:00,NEM,24439.31,216.828
2026-05-17 21:50:00+00:00,NEM,24396.84,160.126
2026-05-17 21:55:00+00:00,NEM,24517.14,208.622
2026-05-17 22:00:00+00:00,NEM,24588.23,210.362
2026-05-17 22:05:00+00:00,NEM,24558.72,193.064
2026-05-17 22:10:00+00:00,NEM,24604.06,216.288
2026-05-17 22:15:00+00:00,NEM,24666.37,221.688
2026-05-17 22:20:00+00:00,NEM,24631.96,221.76
2026-05-17 22:25:00+00:00,NEM,24545.86,185.21
2026-05-17 22:30:00+00:00,NEM,24579.87,173.928
2026-05-17 22:35:00+00:00,NEM,24458.23,215.962
2026-05-17 22:40:00+00:00,NEM,24426.66,210.022
2026-05-17 22:45:00+00:00,NEM,24329.31,205.83
2026-05-17 22:50:00+00:00,NEM,24260.87,196.59
2026-05-17 22:55:00+00:00,NEM,24394.22,211.374
2026-05-17 23:00:00+00:00,NEM,24378.26,155.882
2026-05-17 23:05:00+00:00,NEM,24236.61,191.538
2026-05-17 23:10:00+00:00,NEM,24357.81,233.802
2026-05-17 23:15:00+00:00,NEM,24147.36,230.314
2026-05-17 23:20:00+00:00,NEM,24146.49,244.132
2026-05-17 23:25:00+00:00,NEM,23961.69,221.852
2026-05-17 23:30:00+00:00,NEM,23824.2,232.076
2026-05-17 23:35:00+00:00,NEM,23893.28,234.96
2026-05-17 23:40:00+00:00,NEM,23930.99,244.394
2026-05-17 23:45:00+00:00,NEM,23915.06,243.266
2026-05-17 23:50:00+00:00,NEM,23813.39,233.72
2026-05-17 23:55:00+00:00,NEM,23835.36,216.518
2026-05-18 00:00:00+00:00,NEM,23805.88,229.508
2026-05-18 00:05:00+00:00,NEM,23658.08,214.336
2026-05-18 00:10:00+00:00,NEM,23853.21,225.846
2026-05-18 00:15:00+00:00,NEM,23878.76,207.556
2026-05-18 00:20:00+00:00,NEM,23871.45,178.118
2026-05-18 00:25:00+00:00,NEM,23995.93,199.77
2026-05-18 00:30:00+00:00,NEM,23939.45,201.514
2026-05-18 00:35:00+00:00,NEM,23894.89,241.586
2026-05-18 00:40:00+00:00,NEM,23774.55,238.386
2026-05-18 00:45:00+00:00,NEM,23705.14,235.986
2026-05-18 00:50:00+00:00,NEM,23436.25,195.624
2026-05-18 00:55:00+00:00,NEM,23624.85,207.002
2026-05-18 01:00:00+00:00,NEM,23709.6,256.476
2026-05-18 01:05:00+00:00,NEM,23645.44,244.548
2026-05-18 01:10:00+00:00,NEM,23886.18,249.476
2026-05-18 01:15:00+00:00,NEM,24028.59,261.074
2026-05-18 01:20:00+00:00,NEM,23987.24,262.09
2026-05-18 01:25:00+00:00,NEM,24100.92,240.506
2026-05-18 01:30:00+00:00,NEM,23984.19,218.774
2026-05-18 01:35:00+00:00,NEM,23903.89,257.162
2026-05-18 01:40:00+00:00,NEM,24143.55,278.196
2026-05-18 01:45:00+00:00,NEM,23985.88,256.788
2026-05-18 01:50:00+00:00,NEM,24006.43,208.944
2026-05-18 01:55:00+00:00,NEM,24183.45,212.38
2026-05-18 02:00:00+00:00,NEM,24065.5,265.326
2026-05-18 02:05:00+00:00,NEM,23944.16,250.684
2026-05-18 02:10:00+00:00,NEM,24032.02,214.768
2026-05-18 02:15:00+00:00,NEM,23979.32,288.062
2026-05-18 02:20:00+00:00,NEM,23738.3,285.156
2026-05-18 02:25:00+00:00,NEM,23519.62,251.16
2026-05-18 02:30:00+00:00,NEM,23629.31,198.69
2026-05-18 02:35:00+00:00,NEM,23879.05,262.316
2026-05-18 02:40:00+00:00,NEM,23679.6,251.008
2026-05-18 02:45:00+00:00,NEM,23459.88,214.928
2026-05-18 02:50:00+00:00,NEM,23666.64,217.646
2026-05-18 02:55:00+00:00,NEM,23745.04,213.4
2026-05-18 03:00:00+00:00,NEM,23751.21,287.75
2026-05-18 03:05:00+00:00,NEM,23434.21,274.658
2026-05-18 03:10:00+00:00,NEM,23310.45,205.556
2026-05-18 03:15:00+00:00,NEM,23522.93,254.032
2026-05-18 03:20:00+00:00,NEM,23544.02,257.524
2026-05-18 03:25:00+00:00,NEM,23459.28,270.7
2026-05-18 03:30:00+00:00,NEM,23374.45,233.16
2026-05-18 03:35:00+00:00,NEM,23512.85,194.486
2026-05-18 03:40:00+00:00,NEM,23647.77,204.164
2026-05-18 03:45:00+00:00,NEM,23587.69,243.47
2026-05-18 03:50:00+00:00,NEM,23353.29,169.264
2026-05-18 03:55:00+00:00,NEM,23477.42,187.506
2026-05-18 04:00:00+00:00,NEM,23706.33,256.688
2026-05-18 04:05:00+00:00,NEM,23473.79,185.226
2026-05-18 04:10:00+00:00,NEM,23527.82,154.282
2026-05-18 04:15:00+00:00,NEM,23535.7,177.402
2026-05-18 04:20:00+00:00,NEM,23638.04,176.256
2026-05-18 04:25:00+00:00,NEM,23613.21,153.31
2026-05-18 04:30:00+00:00,NEM,23633.02,166.368
2026-05-18 04:35:00+00:00,NEM,23499.92,203.144
2026-05-18 04:40:00+00:00,NEM,23504.18,240.382
2026-05-18 04:45:00+00:00,NEM,23368.46,172.668
2026-05-18 04:50:00+00:00,NEM,23642.86,167.052
2026-05-18 04:55:00+00:00,NEM,23668.56,162.348
2026-05-18 05:00:00+00:00,NEM,23654.67,172.096
2026-05-18 05:05:00+00:00,NEM,23694.93,151.872
2026-05-18 05:10:00+00:00,NEM,23909.58,143.246
2026-05-18 05:15:00+00:00,NEM,23966.63,134.294
2026-05-18 05:20:00+00:00,NEM,24095.87,126.708
2026-05-18 05:25:00+00:00,NEM,24176.35,142.246
2026-05-18 05:30:00+00:00,NEM,24293.55,136.106
2026-05-18 05:35:00+00:00,NEM,24278.78,141.614
2026-05-18 05:40:00+00:00,NEM,24505.19,158.726
2026-05-18 05:45:00+00:00,NEM,24632.75,158.81
2026-05-18 05:50:00+00:00,NEM,24678.38,127.388
2026-05-18 05:55:00+00:00,NEM,24941.36,145.712
2026-05-18 06:00:00+00:00,NEM,24988.42,135.978
2026-05-18 06:05:00+00:00,NEM,25047.99,112.586
2026-05-18 06:10:00+00:00,NEM,25281.64,136.992
2026-05-18 06:15:00+00:00,NEM,25354.5,131.568
2026-05-18 06:20:00+00:00,NEM,25451.56,120.822
2026-05-18 06:25:00+00:00,NEM,25759.24,132.838
2026-05-18 06:30:00+00:00,NEM,25884.76,167.428
2026-05-18 06:35:00+00:00,NEM,25857.96,133.548
2026-05-18 06:40:00+00:00,NEM,26117.61,142.652
2026-05-18 06:45:00+00:00,NEM,26160.1,146.952
2026-05-18 06:50:00+00:00,NEM,26419.0,147.204
2026-05-18 06:55:00+00:00,NEM,26437.85,160.592
2026-05-18 07:00:00+00:00,NEM,26679.88,171.724
2026-05-18 07:05:00+00:00,NEM,26860.77,120.158
2026-05-18 07:10:00+00:00,NEM,27031.23,121.972
2026-05-18 07:15:00+00:00,NEM,27193.59,143.782
2026-05-18 07:20:00+00:00,NEM,27306.19,133.388
2026-05-18 07:25:00+00:00,NEM,27510.77,148.058
2026-05-18 07:30:00+00:00,NEM,27738.16,138.332
2026-05-18 07:35:00+00:00,NEM,27828.7,128.482
2026-05-18 07:40:00+00:00,NEM,27873.95,126.028
2026-05-18 07:45:00+00:00,NEM,27980.56,125.416
2026-05-18 07:50:00+00:00,NEM,27990.3,121.372
2026-05-18 07:55:00+00:00,NEM,28058.07,120.2
2026-05-18 08:00:00+00:00,NEM,28142.96,126.71
2026-05-18 08:05:00+00:00,NEM,28048.15,125.328
2026-05-18 08:10:00+00:00,NEM,27851.66,119.182
2026-05-18 08:15:00+00:00,NEM,27839.69,118.72
2026-05-18 08:20:00+00:00,NEM,27857.4,119.55
2026-05-18 08:25:00+00:00,NEM,27868.65,112.596
2026-05-18 08:30:00+00:00,NEM,27667.23,113.776
2026-05-18 08:35:00+00:00,NEM,27704.81,120.804
2026-05-18 08:40:00+00:00,NEM,27607.0,116.152
2026-05-18 08:45:00+00:00,NEM,27422.95,103.504
2026-05-18 08:50:00+00:00,NEM,27360.13,114.582
2026-05-18 08:55:00+00:00,NEM,27191.28,112.446
2026-05-18 09:00:00+00:00,NEM,27108.46,112.7
2026-05-18 09:05:00+00:00,NEM,27094.47,121.704
2026-05-18 09:10:00+00:00,NEM,26970.19,114.536
2026-05-18 09:15:00+00:00,NEM,26845.11,113.24
2026-05-18 09:20:00+00:00,NEM,26700.35,111.896
2026-05-18 09:25:00+00:00,NEM,26585.09,108.984
2026-05-18 09:30:00+00:00,NEM,26449.38,112.042
2026-05-18 09:35:00+00:00,NEM,26381.59,114.268
2026-05-18 09:40:00+00:00,NEM,26201.45,110.796
2026-05-18 09:45:00+00:00,NEM,26223.68,111.918
2026-05-18 09:50:00+00:00,NEM,26033.16,112.848
2026-05-18 09:55:00+00:00,NEM,25858.46,110.182
2026-05-18 10:00:00+00:00,NEM,25850.35,108.408
2026-05-18 10:05:00+00:00,NEM,25793.83,108.248
2026-05-18 10:10:00+00:00,NEM,25668.08,106.046
2026-05-18 10:15:00+00:00,NEM,25627.07,107.416
2026-05-18 10:20:00+00:00,NEM,25354.54,105.424
2026-05-18 10:25:00+00:00,NEM,25258.5,103.77
2026-05-18 10:30:00+00:00,NEM,25275.56,106.228
2026-05-18 10:35:00+00:00,NEM,25110.08,106.8
2026-05-18 10:40:00+00:00,NEM,25216.79,107.134
2026-05-18 10:45:00+00:00,NEM,25126.91,111.776
2026-05-18 10:50:00+00:00,NEM,24979.33,109.868
2026-05-18 10:55:00+00:00,NEM,24963.57,107.69
2026-05-18 11:00:00+00:00,NEM,24940.57,106.978
2026-05-18 11:05:00+00:00,NEM,24707.41,108.776
2026-05-18 11:10:00+00:00,NEM,24662.44,108.466
2026-05-18 11:15:00+00:00,NEM,24635.95,114.616
2026-05-18 11:20:00+00:00,NEM,24421.95,111.462
2026-05-18 11:25:00+00:00,NEM,24444.59,109.426
2026-05-18 11:30:00+00:00,NEM,24289.43,103.644
2026-05-18 11:35:00+00:00,NEM,24181.42,111.634
2026-05-18 11:40:00+00:00,NEM,24047.43,108.17
2026-05-18 11:45:00+00:00,NEM,23946.57,112.516
2026-05-18 11:50:00+00:00,NEM,23746.22,109.244
2026-05-18 11:55:00+00:00,NEM,23662.37,107.86
2026-05-18 12:00:00+00:00,NEM,23592.51,105.78
2026-05-18 12:05:00+00:00,NEM,23195.29,98.906
2026-05-18 12:10:00+00:00,NEM,23365.04,117.498
2026-05-18 12:15:00+00:00,NEM,23340.43,111.592
2026-05-18 12:20:00+00:00,NEM,23264.47,109.148
2026-05-18 12:25:00+00:00,NEM,23103.23,105.888
2026-05-18 12:30:00+00:00,NEM,22976.28,105.034
2026-05-18 12:35:00+00:00,NEM,22833.41,109.806
2026-05-18 12:40:00+00:00,NEM,22695.2,104.366
2026-05-18 12:45:00+00:00,NEM,22569.89,104.192
2026-05-18 12:50:00+00:00,NEM,22392.0,98.63
2026-05-18 12:55:00+00:00,NEM,22299.13,97.958
2026-05-18 13:00:00+00:00,NEM,22221.25,97.614
2026-05-18 13:05:00+00:00,NEM,22067.96,97.658
2026-05-18 13:10:00+00:00,NEM,22109.46,99.496
2026-05-18 13:15:00+00:00,NEM,22148.62,112.134
2026-05-18 13:20:00+00:00,NEM,21999.97,101.3
2026-05-18 13:25:00+00:00,NEM,21789.79,97.832
2026-05-18 13:30:00+00:00,NEM,21850.34,106.782
2026-05-18 13:35:00+00:00,NEM,21753.44,101.674
2026-05-18 13:40:00+00:00,NEM,21735.49,98.202
2026-05-18 13:45:00+00:00,NEM,21721.24,107.684
2026-05-18 13:50:00+00:00,NEM,21481.58,99.094
2026-05-18 13:55:00+00:00,NEM,21382.07,98.308
